time,g__AV80,g__Abiotrophia,g__Acetatifactor,g__Acinetobacter,g__Actinomyces,g__Acutalibacter,g__Adlercreutzia,g__Aeromonas,g__Agathobaculum,g__Akkermansia,g__Alcaligenes,g__Aliarcobacter,g__Alistipes,g__Alloiococcus,g__Anaerobutyricum,g__Anaerococcus,g__Anaerofilum,g__Anaerofustis,g__Anaeromassilibacillus,g__Anaerosporobacter,g__Anaerostipes,g__Anaerotignum,g__Anaerotruncus,g__Anaerovibrio,g__Angelakisella,g__Aquabacterium,g__Asaia,g__Avispirillum,g__BX12,g__Bacteroides,g__Baekduia,g__Bariatricus,g__Bdellovibrio,g__Beduini,g__Bifidobacterium,g__Bilophila,g__Bittarella,g__Blautia,g__Bog,g__Borkfalkia,g__Bosea,g__Brachybacterium,g__Bradyrhizobium,g__Brevundimonas,g__Bryocella,g__Bulleidia,g__Burkholderia,g__Butyribacter,g__Butyricicoccus,g__Butyrivibrio,g__CAG-1024,g__CAG-127,g__CAG-1427,g__CAG-238,g__CAG-269,g__CAG-274,g__CAG-302,g__CAG-353,g__CAG-41,g__CAG-417,g__CAG-83,g__Caccousia,g__Campylobacter,g__Capnocytophaga,g__Caproiciproducens,g__Catenibacillus,g__Caulobacter,g__Cellulosilyticum,g__Christensenella,g__Chryseobacterium,g__Cloacibacterium,g__Clostridium,g__Cohnella,g__Collinsella,g__Comamonas,g__Conchiformibius,g__Coprobacillus,g__Coprococcus,g__Copromonas,g__Copromorpha,g__Corynebacterium,g__Cuneatibacter,g__Cupriavidus,g__Cutibacterium,g__DTU014,g__Deinococcus,g__Desulfovibrio,g__Dialister,g__Dielma,g__Dorea,g__Dysosmobacter,g__ER4,g__Edaphobacter,g__Eggerthella,g__Eikenella,g__Eisenbergiella,g__Emergencia,g__Emticicia,g__Enterocloster,g__Erysipelatoclostridium,g__Erysipelothrix,g__Ethanoligenens,g__Eubacterium,g__Evtepia,g__Ezakiella,g__Faecalibacillus,g__Faecalibacterium,g__Faecousia,g__Fenollaria,g__Fimbriiglobus,g__Fimbriimonas,g__Fimenecus,g__Fimiplasma,g__Finegoldia,g__Flavobacterium,g__Flavonifractor,g__Frisingicoccus,g__Fusicatenibacter,g__Fusobacterium,g__GCA-900066905,g__GWA2-73-35,g__Gemmata,g__Gemmiger,g__Glutamicibacter,g__Gordonibacter,g__Gp,g__Haemophilus,g__Harryflintia,g__Helcococcus,g__Holdemania,g__Hungatella,g__Hydrogeniiclostridium,g__Hydrogenoanaerobacterium,g__Intestinibacillus,g__Intestinibacter,g__JABFSM01,g__JC017,g__KBS-83,g__KBS-96,g__Lachnoanaerobaculum,g__Lachnospira,g__Lacticaseibacillus,g__Lactobacillus,g__Lactococcus,g__Lagierella,g__Lancefieldella,g__Lawsonella,g__Lawsonibacter,g__Leuconostoc,g__Limiplasma,g__Limivicinus,g__Limivivens,g__Longibaculum,g__Longicatena,g__MARSEILLE-P3954,g__Massilia,g__Massilibacillus,g__Massilicoli,g__Massiliimalia,g__Massilioclostridium,g__Mediterraneibacter,g__Merdibacter,g__Merdicola,g__Merdisoma,g__Methylobacterium,g__Micrococcus,g__Microvirgula,g__Mogibacterium,g__Monoglobus,g__Moraxella,g__Murdochiella,g__Muricomes,g__Negativicoccus,g__Neisseria,g__Neobittarella,g__Nesterenkonia,g__Niameybacter,g__Nocardioides,g__Nostoc,g__Novosphingobium,g__Odoribacter,g__Onthenecus,g__Onthomonas,g__PALSA-1081,g__Paludicola,g__Parabacteroides,g__Paraburkholderia,g__Paracoccus,g__Paralachnospira,g__Paramuribaculum,g__Pararheinheimera,g__Parasediminibacterium,g__Parvimonas,g__Pauljensenia,g__Pe,g__Pediococcus,g__Pedobacter,g__Peptoniphilus,g__Phascolarctobacterium,g__Phocaeicola,g__Phocea,g__Polynucleobacter,g__Porphyromonas,g__Prevotella,g__Pseudoflavonifractor,g__Pseudomonas,g__QAKW01,g__QAMM01,g__QHXM01,g__RQZE01,g__RUG13038,g__RUG13077,g__RUG762,g__Ralstonia,g__Reyranella,g__Roseburia,g__Rothia,g__Rubneribacter,g__Rubrimentiphilum,g__Ructibacterium,g__Ruminococcus,g__Ruthenibacterium,g__S5-A14a,g__SBAT01,g__SFDB01,g__SFLA01,g__Scatavimonas,g__Scatomonas,g__Sediminibacterium,g__Sellimonas,g__Soleaferrea,g__Solibaculum,g__Sphingomonas,g__Sphingopyxis,g__Staphylococcus,g__Stoquefichus,g__Streptococcus,g__Suipraeoptans,g__Sulfurospirillum,g__Tepidimonas,g__Terrisporobacter,g__Trueperella,g__Turicibacter,g__UBA10511,g__UBA1258,g__UBA1259,g__UBA1394,g__UBA1417,g__UBA1822,g__UBA2658,g__UBA5026,g__UBA5905,g__UBA644,g__UBA737,g__UBA738,g__UMGS1071,g__UMGS1375,g__UTPRO1,g__Urinicoccus,g__Ursidibacter,g__VFJQ01,g__VFKE01,g__Varibaculum,g__Veillonella,g__Vermiphilus,g__Vescimonas,g__Vibrio,g__Vitreoscilla,g__WQUU01,g__WRAI01,g__WRMH01,g__Weissella,g__Z2-YC6860,g__Zag
198,0,0,0,0,0,36,0,0,7,157,0,0,232,2,0,0,0,5,42,0,2637,0,2,0,0,0,0,0,34,15890,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,110,0,0,0,2,0,0,0,9,0,0,111,0,0,0,0,18,0,295,12,0,0,0,0,0,0,0,15,0,372,376,0,0,117,0,289,0,0,799,45,0,0,0,94,0,722,10317,0,0,0,0,0,0,0,0,88,1,3057,0,0,0,0,0,0,16,0,0,9,0,15,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,7,49,0,0,0,0,0,21,0,0,33,0,0,4,4149,0,2,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2140,28576,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,78,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,30,0,0,0,18,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
199,0,0,0,0,0,100,0,0,13,746,0,0,212,0,0,0,0,4,79,0,8721,0,2,0,0,0,0,0,39,20882,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,89,0,0,0,2,0,0,0,3,0,0,126,0,0,0,0,84,0,227,16,0,3,0,3,0,0,0,21,3,533,332,0,0,93,0,390,0,0,1031,47,0,0,0,179,0,794,16270,0,2,0,0,0,0,2,0,32,16,4607,0,6,0,0,0,0,8,0,0,6,0,19,0,0,0,30,4,0,0,0,0,0,0,0,0,6,0,0,0,36,8,0,0,0,0,31,0,0,38,0,0,3,6212,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2433,31644,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,139,0,6,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,70,0,0,0,19,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
200,0,0,0,3,0,61,0,0,11,922,0,0,249,0,0,0,0,16,101,0,5256,0,3,0,0,0,0,0,76,30875,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,7,0,0,203,0,0,0,0,72,0,131,22,0,0,0,0,0,0,0,80,5,478,580,0,0,73,0,617,0,0,1718,78,0,0,33,214,0,1262,29214,0,0,0,0,0,0,0,0,50,0,3822,0,0,0,0,0,0,20,0,0,5,0,8,0,0,0,77,2,0,0,0,0,0,0,0,0,8,0,0,0,60,7,0,0,0,0,13,2,0,66,0,0,2,5367,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3540,27390,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105,0,0,0,0,0,0,0,116,0,11,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,89,5,0,0,30,0,0,0,31,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,12,0,0
201,0,0,0,55,0,246,0,0,8,864,0,0,252,0,0,0,0,3,142,0,3650,0,7,0,0,0,0,0,53,19416,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,7,0,0,149,0,0,0,0,25,0,284,13,0,0,0,0,0,0,0,62,4,363,472,0,0,94,0,442,0,0,1336,36,0,0,214,150,0,865,18854,0,0,0,0,0,0,3,0,0,0,3582,0,0,0,0,0,0,33,0,0,7,0,6,0,0,0,45,3,0,0,0,0,0,0,0,0,0,0,0,0,65,5,0,0,0,0,12,0,0,14,0,0,5,4896,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328,25952,0,0,0,0,1,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,142,0,7,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,213,0,0,0,11,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
203,0,0,0,23,0,251,0,0,31,1150,0,0,422,0,0,0,7,7,192,0,2611,0,9,3,0,0,0,0,156,23395,0,0,0,58,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,7,0,42,258,0,0,0,0,51,0,70,33,9,0,0,0,0,0,0,230,8,531,853,0,0,489,0,593,0,0,1725,64,0,0,1322,279,0,1663,12181,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,166,0,0,16,0,75,0,1,0,202,0,0,0,0,0,0,0,0,0,10,0,0,0,51,0,0,0,0,0,41,6,0,39,0,0,2,6494,2,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3874,17301,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,554,0,0,0,0,0,0,0,165,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,106,2,0,0,28,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
204,0,0,0,18,0,176,0,0,10,3717,0,0,526,0,0,2,3,5,64,0,4589,0,7,0,0,0,0,0,104,16727,0,0,0,21,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,12,0,0,200,0,0,0,0,13,0,10,23,19,0,0,0,5,0,0,99,3,409,401,0,0,126,0,462,0,0,1226,47,0,0,528,140,0,698,12438,0,0,0,0,0,0,0,0,4,0,2625,0,0,0,0,0,0,24,0,0,15,0,33,0,2,0,30,2,0,0,0,0,0,0,0,0,4,0,0,0,23,8,0,0,0,0,16,3,0,16,0,0,2,4895,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2752,18195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,94,0,5,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,78,2,0,0,18,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
205,0,0,0,2,0,47,0,0,6,2447,0,0,360,0,0,0,3,6,69,0,6606,0,8,0,0,0,0,0,145,23096,0,0,0,67,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,219,0,0,0,2,0,0,0,10,0,0,354,0,0,0,0,52,0,155,12,0,0,0,0,3,0,0,245,10,859,587,0,0,252,0,361,0,0,2041,149,0,0,775,188,0,1262,11005,0,0,0,0,0,0,0,0,39,0,1887,0,2,0,0,0,0,32,0,0,4,0,36,0,0,0,171,2,0,2,0,0,0,0,0,0,6,0,0,0,76,4,0,0,0,0,69,0,0,56,0,0,3,9880,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4107,26917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,271,0,0,0,0,0,0,0,187,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,19,0,0,0,32,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
206,0,0,0,88,0,135,0,0,0,1117,0,0,141,0,0,3,2,5,88,0,4839,0,9,0,0,0,0,0,82,11120,0,0,0,28,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,7,0,0,111,0,0,0,0,31,0,21,7,0,0,0,0,4,0,0,61,0,418,333,0,0,152,0,250,0,0,985,45,0,0,424,145,0,416,7026,0,3,0,0,0,0,2,0,22,6,1764,0,2,0,0,0,0,22,0,0,2,0,24,0,0,0,44,0,0,0,0,0,0,0,0,0,6,0,0,0,28,2,3,0,0,0,16,4,0,13,0,0,2,5384,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2769,18277,0,0,0,2,8,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,155,0,0,0,0,0,0,0,173,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,77,0,0,0,12,0,0,0,19,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0
208,0,0,0,0,0,55,0,0,11,531,0,0,239,0,0,2,0,8,92,0,6369,0,6,0,0,0,0,0,56,11293,0,0,0,46,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,26,0,0,0,0,0,86,0,0,0,4,0,0,0,3,0,0,96,0,0,0,0,14,0,212,4,3,2,0,0,2,0,0,18,3,650,338,0,0,78,0,208,0,0,717,72,0,0,957,127,0,1393,8730,0,2,0,0,0,0,3,0,57,0,5067,0,0,0,0,0,0,17,0,0,0,0,29,0,0,0,16,11,0,0,0,0,0,0,0,0,17,0,0,0,50,2,4,0,0,0,49,2,0,44,0,0,5,5053,0,0,0,0,0,0,0,249,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194,26194,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,140,0,17,0,0,10,0,39,0,0,0,0,0,0,0,0,0,0,35,0,0,0,16,0,0,0,17,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0
210,0,0,0,193,0,69,0,0,2,109,0,0,229,0,0,0,2,0,27,0,651,0,0,0,0,0,0,0,15,11686,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,98,0,0,0,0,0,0,0,5,0,0,99,0,0,0,0,44,0,49,3,0,0,0,0,0,0,0,13,2,104,160,0,0,37,0,205,0,0,584,6,0,0,312,41,0,632,12227,0,0,0,0,0,0,0,0,52,0,975,0,0,0,0,0,0,18,0,0,4,0,25,0,0,0,41,0,0,40,0,0,0,0,0,0,0,0,0,0,24,3,2,0,0,0,11,0,0,31,0,0,0,2287,0,0,0,0,0,0,63,94,0,0,0,0,23,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1369,21788,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,199,0,0,0,0,0,0,0,19,0,2,0,0,11,0,7,0,0,0,0,0,0,0,0,0,523,17,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
211,0,0,0,16,0,132,0,0,8,665,0,0,757,18,0,0,0,6,26,0,656,0,4,0,0,0,0,0,52,15834,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,8,0,62,231,0,0,0,0,244,0,31,12,0,0,0,0,7,0,0,14,7,166,471,0,0,167,0,418,0,0,1054,43,0,0,628,65,0,955,12774,0,0,0,0,0,0,0,0,0,0,443,0,0,0,0,0,0,115,0,0,8,0,11,0,0,0,74,2,0,0,0,0,0,0,0,0,0,0,0,0,29,2,3,0,0,0,8,4,0,73,0,2,0,2917,0,2,0,0,0,0,0,126,0,0,0,0,0,19,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3536,32055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,41,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,945,1,0,0,0,14,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,0,0,0,0,0,112,0,0,5,896,0,0,670,0,0,0,4,7,55,0,4740,0,10,0,0,0,0,0,89,14623,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,2,0,646,0,0,0,4,2,0,0,15,0,0,199,0,0,0,0,198,0,13,20,0,0,0,0,5,0,0,87,2,357,643,0,0,250,0,620,0,0,1810,62,0,0,470,149,0,2199,20056,0,0,0,0,0,0,0,0,0,0,579,0,0,0,0,0,0,120,0,0,12,0,27,0,1,0,46,16,0,0,0,0,0,0,0,0,15,0,0,15,64,4,3,0,0,0,20,7,0,80,0,3,0,4411,0,0,0,0,0,0,0,655,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3789,25067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,76,0,3,0,0,0,0,23,1,0,0,0,0,0,0,0,0,1812,0,0,0,0,16,0,0,0,48,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
213,0,0,0,0,0,33,0,0,12,679,0,0,263,0,0,29,0,4,40,0,4103,0,0,0,0,0,0,0,45,12513,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,4,0,0,2,0,0,83,0,0,0,0,98,0,92,3,0,0,0,0,0,0,0,64,0,370,323,0,0,221,0,329,0,0,916,37,0,0,386,84,0,1024,14696,0,3,0,0,0,0,0,0,29,0,288,0,0,0,0,0,0,43,0,0,2,0,23,0,0,0,39,0,0,0,0,0,0,0,0,0,4,0,0,0,34,4,0,0,0,0,10,5,0,22,0,7,1,3627,0,0,0,0,0,0,0,446,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2276,25478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,101,0,0,0,0,0,0,0,100,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1465,2,0,0,0,6,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
214,0,0,0,0,0,43,0,0,15,1132,0,0,437,0,0,0,0,6,84,0,5250,0,7,0,0,0,0,0,75,18893,0,0,0,20,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,6,0,182,0,0,0,3,9,0,0,6,0,0,136,0,0,0,0,109,0,12,6,0,0,0,0,2,0,0,61,0,453,484,0,0,167,0,621,0,0,1705,220,0,0,253,102,0,884,13988,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,28,0,0,4,0,21,0,0,0,54,4,0,0,0,0,0,0,0,0,4,0,0,0,65,2,0,0,0,0,3,5,0,23,0,5,0,4254,0,0,0,0,0,0,0,466,0,0,0,0,0,13,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1748,31638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,70,183,0,0,0,0,0,0,0,175,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1530,0,0,0,0,8,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
215,0,0,0,0,0,8,0,0,8,3429,0,0,2250,0,0,0,16,0,164,0,270,0,30,0,0,0,0,0,5,50553,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,2583,0,0,0,0,0,0,0,13,0,0,272,0,0,0,0,41,0,13,0,0,0,0,0,18,0,0,488,3,148,3451,0,0,37,0,1013,0,0,1050,26,0,0,390,12,0,128,2621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,54,1,2,0,73,13,0,2,0,0,0,0,0,0,5,0,0,0,282,9,3,0,0,0,0,2,0,205,0,0,5,1016,0,0,0,0,0,0,0,985,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14153,35552,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,29,0,886,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0,63,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
217,0,0,0,0,0,34,0,0,0,419,0,0,168,0,0,0,3,3,23,0,709,0,25,0,0,0,0,0,22,4362,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,2,0,0,3,0,173,0,0,0,0,0,0,0,2,0,0,112,0,0,0,0,82,0,9,3,0,0,0,0,0,0,0,20,0,18,137,0,0,84,0,272,0,0,963,7,0,0,97,42,0,1074,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,4,0,20,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,46,0,2,0,0,0,8,0,0,26,0,0,0,636,0,0,0,0,0,0,0,94,0,0,0,0,0,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251,5798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,259,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,291,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,0,0,0,0,0,30,0,0,19,484,0,0,396,0,0,0,0,0,18,0,337,0,7,0,0,0,0,0,7,11343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,27,0,0,4,0,197,0,0,0,0,12,0,0,3,0,12,61,0,0,0,0,27,0,39,4,0,0,0,0,3,0,0,0,3,54,280,0,0,37,0,212,0,0,352,12,0,0,192,41,0,757,9412,0,0,0,0,0,0,8,0,45,1,16,0,0,0,0,0,0,19,0,0,0,0,12,10,0,0,4,7,0,0,0,0,20,0,0,0,0,0,0,0,34,0,0,0,0,0,0,4,0,26,0,0,0,1018,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3627,23756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,59,0,0,0,0,0,0,0,6,0,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,769,3,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
228,0,0,0,0,0,40,0,0,11,2015,0,0,558,0,0,0,6,2,30,0,3976,3,24,0,0,0,0,0,29,11260,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,21,0,0,51,0,583,0,0,0,3,11,0,0,7,0,0,221,0,0,0,0,24,0,9,41,17,0,0,0,5,0,0,0,8,324,305,0,0,141,0,245,0,0,1039,0,0,0,254,138,0,3989,6259,0,0,0,0,0,0,0,0,6,3,325,0,5,0,0,0,0,35,0,0,0,0,30,0,7,0,2,13,0,0,0,0,0,0,0,0,15,0,0,0,208,10,3,0,0,0,19,6,0,20,2,3,4,5753,0,0,0,0,0,0,0,245,0,0,0,0,0,10,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,15347,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42,225,0,0,0,28,0,0,0,98,0,2,0,0,0,0,44,10,0,0,0,0,0,0,0,0,2221,4,0,0,0,15,0,0,0,16,0,0,0,0,0,0,0,0,0,504,0,0,0,0,0,6,0,0
229,0,11,0,0,0,0,0,0,442,0,0,0,15,0,75,0,0,6,0,0,2653,8,0,0,0,0,0,0,2,4128,0,212,0,0,596,34,0,4687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,27,0,2,0,0,0,6,75,12,0,0,0,0,0,0,0,0,0,264,24,0,0,79,0,0,0,0,10,26,0,0,182,28,0,2371,14138,0,0,0,0,0,0,0,0,0,0,910,0,0,0,0,2736,0,0,0,0,0,0,27,0,3,0,0,1,0,0,0,0,0,83,0,0,0,0,0,0,38,2,0,0,84,0,0,0,0,0,0,0,0,389,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134,0,0,1,29,0,0,0,2,0,0,0,4,393,3818,3,0,0,2,4,16,0,0,0,0,0,0,0,0,0,17,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,6,0,0,0,0,335,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0
230,0,0,0,0,0,0,0,0,323,0,0,0,8,0,17,0,0,3,0,0,3889,5,0,0,0,0,0,0,0,4952,0,171,0,0,574,41,0,5751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,170,7,0,0,0,0,0,0,0,0,0,449,29,0,0,31,0,0,0,0,19,13,0,0,63,39,0,1742,11763,0,0,0,0,0,0,0,0,2,0,664,0,0,0,0,1247,0,4,0,0,0,0,21,0,3,0,0,1,0,0,0,0,0,102,0,0,0,0,0,0,66,0,0,0,47,0,0,0,0,0,0,0,0,383,0,0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,285,0,0,0,61,0,0,0,0,0,0,0,0,217,6148,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0
